;fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality
640;9.9;0.54;0.45;2.3;0.071;16.0;40.0;0.9991;3.39;0.62;9.4;good
871;6.9;0.56;0.03;1.5;0.086;36.0;46.0;0.9952200000000001;3.53;0.57;10.6;good
1534;6.6;0.56;0.14;2.4;0.064;13.0;29.0;0.99397;3.42;0.62;11.7;excellent
680;13.3;0.43;0.58;1.9;0.07;15.0;40.0;1.0004;3.06;0.49;9.0;good
535;9.1;0.22;0.24;2.1;0.078;1.0;28.0;0.9990000000000001;3.41;0.87;10.3;good
162;7.8;0.53;0.04;1.7;0.076;17.0;31.0;0.9964;3.33;0.56;10.0;good
622;10.0;0.58;0.22;1.9;0.08;9.0;32.0;0.9974;3.13;0.55;9.5;good
112;8.4;0.6;0.1;2.2;0.085;14.0;111.0;0.9964;3.15;0.66;9.8;good
873;9.1;0.21;0.37;1.6;0.067;6.0;10.0;0.9955200000000001;3.23;0.58;11.1;excellent
289;11.6;0.42;0.53;3.3;0.105;33.0;98.0;1.001;3.2;0.95;9.2;good
722;7.6;0.42;0.08;2.7;0.084;15.0;48.0;0.9968;3.21;0.59;10.0;good
1032;8.1;0.82;0.0;4.1;0.095;5.0;14.0;0.99854;3.36;0.53;9.6;good
1521;6.9;0.48;0.2;1.9;0.08199999999999999;9.0;23.0;0.99585;3.39;0.43;9.05;poor
1012;7.7;1.005;0.15;2.1;0.102;11.0;32.0;0.9960399999999999;3.23;0.48;10.0;good
1290;7.6;0.74;0.0;1.9;0.1;6.0;12.0;0.99521;3.36;0.59;11.0;good
254;7.1;0.6;0.0;1.8;0.07400000000000001;16.0;34.0;0.9972;3.47;0.7;9.9;good
811;12.9;0.5;0.55;2.8;0.07200000000000001;7.0;24.0;1.0001200000000001;3.09;0.68;10.9;good
820;7.0;0.685;0.0;1.9;0.099;9.0;22.0;0.9960600000000001;3.34;0.6;9.7;good
647;8.3;0.845;0.01;2.2;0.07;5.0;14.0;0.9967;3.32;0.58;11.0;poor
1318;7.5;0.63;0.27;2.0;0.083;17.0;91.0;0.99616;3.26;0.58;9.8;good
1336;6.0;0.5;0.0;1.4;0.057;15.0;26.0;0.9944799999999999;3.36;0.45;9.5;good
530;9.1;0.22;0.24;2.1;0.078;1.0;28.0;0.9990000000000001;3.41;0.87;10.3;good
12;5.6;0.615;0.0;1.6;0.08900000000000001;16.0;59.0;0.9943;3.58;0.52;9.9;good
324;10.0;0.49;0.2;11.0;0.071;13.0;50.0;1.0015;3.16;0.69;9.2;good
548;12.4;0.35;0.49;2.6;0.079;27.0;69.0;0.9994;3.12;0.75;10.4;good
934;6.6;0.61;0.01;1.9;0.08;8.0;25.0;0.99746;3.69;0.73;10.5;good
341;10.6;0.42;0.48;2.7;0.065;5.0;18.0;0.9972;3.21;0.87;11.3;good
522;8.2;0.39;0.49;2.3;0.099;47.0;133.0;0.9979;3.38;0.99;9.8;good
927;8.4;0.67;0.19;2.2;0.09300000000000001;11.0;75.0;0.99736;3.2;0.59;9.2;poor
443;10.0;0.44;0.49;2.7;0.077;11.0;19.0;0.9963;3.23;0.63;11.6;excellent
1172;9.7;0.42;0.46;2.1;0.07400000000000001;5.0;16.0;0.99649;3.27;0.74;12.3;good
168;6.8;0.63;0.07;2.1;0.08900000000000001;11.0;44.0;0.9953;3.47;0.55;10.4;good
539;11.2;0.5;0.74;5.15;0.1;5.0;17.0;0.9996;3.22;0.62;11.2;good
1011;8.9;0.32;0.31;2.0;0.08800000000000001;12.0;19.0;0.9957;3.17;0.55;10.4;good
954;7.6;0.43;0.4;2.7;0.08199999999999999;6.0;11.0;0.9953799999999999;3.44;0.54;12.2;good
1586;7.5;0.31;0.41;2.4;0.065;34.0;60.0;0.99492;3.34;0.85;11.4;good
1284;7.0;0.42;0.19;2.3;0.071;18.0;36.0;0.9947600000000001;3.39;0.56;10.9;good
579;10.6;0.31;0.49;2.2;0.063;18.0;40.0;0.9976;3.14;0.51;9.8;good
685;8.1;0.78;0.23;2.6;0.059000000000000004;5.0;15.0;0.997;3.37;0.56;11.3;good
237;7.2;0.645;0.0;1.9;0.09699999999999999;15.0;39.0;0.99675;3.37;0.58;9.2;good
1559;7.8;0.6;0.26;2.0;0.08;31.0;131.0;0.9962200000000001;3.21;0.52;9.9;good
902;7.4;0.635;0.1;2.4;0.08;16.0;33.0;0.99736;3.58;0.69;10.8;excellent
900;8.9;0.31;0.36;2.6;0.055999999999999994;10.0;39.0;0.9956200000000001;3.4;0.69;11.8;good
650;10.7;0.43;0.39;2.2;0.106;8.0;32.0;0.9986;2.89;0.5;9.6;good
1256;7.5;0.59;0.22;1.8;0.08199999999999999;43.0;60.0;0.9949899999999999;3.1;0.42;9.2;good
436;8.0;0.67;0.3;2.0;0.06;38.0;62.0;0.9958;3.26;0.56;10.2;good
834;8.8;0.685;0.26;1.6;0.08800000000000001;16.0;23.0;0.9969399999999999;3.32;0.47;9.4;good
1203;9.9;0.74;0.19;5.8;0.111;33.0;76.0;0.9987799999999999;3.14;0.55;9.4;good
298;7.2;0.65;0.02;2.3;0.094;5.0;31.0;0.9993;3.67;0.8;9.7;good
409;12.5;0.46;0.49;4.5;0.07;26.0;49.0;0.9981;3.05;0.57;9.6;poor
728;6.4;0.57;0.02;1.8;0.067;4.0;11.0;0.997;3.46;0.68;9.5;good
200;9.6;0.32;0.47;1.4;0.055999999999999994;9.0;24.0;0.99695;3.22;0.82;10.3;excellent
1286;7.1;0.16;0.44;2.5;0.068;17.0;31.0;0.9932799999999999;3.35;0.54;12.4;good
319;9.6;0.77;0.12;2.9;0.08199999999999999;30.0;74.0;0.99865;3.3;0.64;10.4;good
31;6.9;0.685;0.0;2.5;0.105;22.0;37.0;0.9966;3.46;0.57;10.6;good
802;5.1;0.585;0.0;1.7;0.044000000000000004;14.0;86.0;0.99264;3.56;0.94;12.9;excellent
439;7.0;0.62;0.18;1.5;0.062;7.0;50.0;0.9951;3.08;0.6;9.3;good
105;8.1;0.575;0.22;2.1;0.077;12.0;65.0;0.9967;3.29;0.51;9.2;good
1316;5.4;0.74;0.0;1.2;0.040999999999999995;16.0;46.0;0.9925799999999999;4.01;0.59;12.5;good
101;7.8;0.5;0.3;1.9;0.075;8.0;22.0;0.9959;3.31;0.56;10.4;good
1086;8.5;0.34;0.4;4.7;0.055;3.0;9.0;0.9973799999999999;3.38;0.66;11.6;excellent
885;8.9;0.75;0.14;2.5;0.086;9.0;30.0;0.99824;3.34;0.64;10.5;good
1146;7.8;0.5;0.12;1.8;0.17800000000000002;6.0;21.0;0.996;3.28;0.87;9.8;good
161;7.6;0.68;0.02;1.3;0.07200000000000001;9.0;20.0;0.9965;3.17;1.08;9.2;poor
344;11.9;0.57;0.5;2.6;0.08199999999999999;6.0;32.0;1.0006;3.12;0.78;10.7;good
53;8.6;0.38;0.36;3.0;0.081;30.0;119.0;0.997;3.2;0.56;9.4;good
1312;8.0;1.18;0.21;1.9;0.083;14.0;41.0;0.9953200000000001;3.34;0.47;10.5;good
784;7.1;0.59;0.01;2.5;0.077;20.0;85.0;0.99746;3.55;0.59;9.8;good
769;7.9;0.72;0.01;1.9;0.076;7.0;32.0;0.9966799999999999;3.39;0.54;9.6;good
462;11.0;0.26;0.68;2.55;0.085;10.0;25.0;0.997;3.18;0.61;11.8;good
1518;7.4;0.47;0.46;2.2;0.114;7.0;20.0;0.9964700000000001;3.32;0.63;10.5;good
364;12.8;0.615;0.66;5.8;0.083;7.0;42.0;1.0022;3.07;0.73;10.0;excellent
676;10.8;0.4;0.41;2.2;0.084;7.0;17.0;0.9984;3.08;0.67;9.3;good
421;6.6;0.84;0.03;2.3;0.059000000000000004;32.0;48.0;0.9952;3.52;0.56;12.3;excellent
578;8.8;0.47;0.49;2.9;0.085;17.0;110.0;0.9982;3.29;0.6;9.8;good
1292;5.9;0.395;0.13;2.4;0.055999999999999994;14.0;28.0;0.9936200000000001;3.62;0.67;12.4;good
1388;6.6;0.64;0.31;6.1;0.083;7.0;49.0;0.99718;3.35;0.68;10.3;good
938;7.2;0.38;0.38;2.8;0.068;23.0;42.0;0.99356;3.34;0.72;12.9;excellent
48;6.4;0.4;0.23;1.6;0.066;5.0;12.0;0.9958;3.34;0.56;9.2;good
454;7.0;0.23;0.4;1.6;0.063;21.0;67.0;0.9952;3.5;0.63;11.1;good
1381;6.8;0.83;0.09;1.8;0.07400000000000001;4.0;25.0;0.99534;3.38;0.45;9.6;good
5;7.4;0.66;0.0;1.8;0.075;13.0;40.0;0.9978;3.51;0.56;9.4;good
651;9.8;0.88;0.25;2.5;0.10400000000000001;35.0;155.0;1.001;3.41;0.67;11.2;good
840;11.1;0.42;0.47;2.65;0.085;9.0;34.0;0.99736;3.24;0.77;12.1;excellent
17;8.1;0.56;0.28;1.7;0.368;16.0;56.0;0.9968;3.11;1.28;9.3;good
778;8.3;0.43;0.3;3.4;0.079;7.0;34.0;0.9978799999999999;3.36;0.61;10.5;good
532;11.9;0.38;0.49;2.7;0.098;12.0;42.0;1.0004;3.16;0.61;10.3;good
330;10.2;0.36;0.64;2.9;0.122;10.0;41.0;0.998;3.23;0.66;12.5;good
435;12.3;0.39;0.63;2.3;0.091;6.0;18.0;1.0004;3.16;0.49;9.5;good
445;9.5;0.735;0.1;2.1;0.079;6.0;31.0;0.9986;3.23;0.56;10.1;good
1452;6.6;0.58;0.02;2.0;0.062;37.0;53.0;0.99374;3.35;0.76;11.6;excellent
841;6.6;0.66;0.0;3.0;0.115;21.0;31.0;0.99629;3.45;0.63;10.3;good
1529;7.1;0.69;0.08;2.1;0.063;42.0;52.0;0.99608;3.42;0.6;10.2;good
310;10.3;0.53;0.48;2.5;0.063;6.0;25.0;0.9998;3.12;0.59;9.3;good
486;10.2;0.67;0.39;1.9;0.054000000000000006;6.0;17.0;0.9976;3.17;0.47;10.0;good
1152;8.3;0.6;0.25;2.2;0.11800000000000001;9.0;38.0;0.99616;3.15;0.53;9.8;good
515;8.5;0.655;0.49;6.1;0.122;34.0;151.0;1.001;3.31;1.14;9.3;good
1395;8.6;0.685;0.1;1.6;0.092;3.0;12.0;0.99745;3.31;0.65;9.55;good
621;8.2;0.56;0.23;3.4;0.078;14.0;104.0;0.9976;3.28;0.62;9.4;good
1310;7.5;0.61;0.26;1.9;0.073;24.0;88.0;0.9961200000000001;3.3;0.53;9.8;good
1415;6.2;0.58;0.0;1.6;0.065;8.0;18.0;0.9966;3.56;0.84;9.4;good
1034;8.9;0.745;0.18;2.5;0.077;15.0;48.0;0.99739;3.2;0.47;9.7;good
1043;9.5;0.39;0.41;8.9;0.069;18.0;39.0;0.99859;3.29;0.81;10.9;excellent
734;7.7;0.56;0.2;2.0;0.075;9.0;39.0;0.9987;3.48;0.62;9.3;good
1436;10.0;0.38;0.38;1.6;0.16899999999999998;27.0;90.0;0.9991399999999999;3.15;0.65;8.5;good
201;8.8;0.37;0.48;2.1;0.09699999999999999;39.0;145.0;0.9975;3.04;1.03;9.3;good
747;8.6;0.33;0.4;2.6;0.083;16.0;68.0;0.99782;3.3;0.48;9.4;good
54;7.6;0.51;0.15;2.8;0.11;33.0;73.0;0.9955;3.17;0.63;10.2;good
1133;7.2;0.48;0.07;5.5;0.08900000000000001;10.0;18.0;0.99684;3.37;0.68;11.2;excellent
1209;6.2;0.39;0.43;2.0;0.071;14.0;24.0;0.9942799999999999;3.45;0.87;11.2;excellent
205;12.8;0.3;0.74;2.6;0.095;9.0;28.0;0.9994;3.2;0.77;10.8;excellent
1171;7.1;0.59;0.0;2.2;0.078;26.0;44.0;0.9952200000000001;3.42;0.68;10.8;good
1068;11.1;0.31;0.53;2.2;0.06;3.0;10.0;0.99572;3.02;0.83;10.9;excellent
245;7.3;0.66;0.0;2.0;0.084;6.0;23.0;0.9983;3.61;0.96;9.9;good
1560;7.8;0.6;0.26;2.0;0.08;31.0;131.0;0.9962200000000001;3.21;0.52;9.9;good
343;10.9;0.39;0.47;1.8;0.11800000000000001;6.0;14.0;0.9982;3.3;0.75;9.8;good
1001;9.9;0.35;0.38;1.5;0.057999999999999996;31.0;47.0;0.9967600000000001;3.26;0.82;10.6;excellent
72;7.7;0.69;0.22;1.9;0.084;18.0;94.0;0.9961;3.31;0.48;9.5;good
829;5.9;0.61;0.08;2.1;0.071;16.0;24.0;0.9937600000000001;3.56;0.77;11.1;good
1184;6.7;0.64;0.23;2.1;0.08;11.0;119.0;0.9953799999999999;3.36;0.7;10.9;good
1217;8.2;0.34;0.37;1.9;0.057;43.0;74.0;0.99408;3.23;0.81;12.0;good
346;6.6;0.815;0.02;2.7;0.07200000000000001;17.0;34.0;0.9955;3.58;0.89;12.3;excellent
1105;6.3;0.57;0.28;2.1;0.048;13.0;49.0;0.99374;3.41;0.6;12.8;good
484;10.6;0.44;0.68;4.1;0.114;6.0;24.0;0.997;3.06;0.66;13.4;good
1006;9.1;0.29;0.33;2.05;0.063;13.0;27.0;0.99516;3.26;0.84;11.7;excellent
1553;7.3;0.735;0.0;2.2;0.08;18.0;28.0;0.99765;3.41;0.6;9.4;good
179;8.8;0.61;0.14;2.4;0.067;10.0;42.0;0.9969;3.19;0.59;9.5;good
690;7.4;1.185;0.0;4.25;0.09699999999999999;5.0;14.0;0.9966;3.63;0.54;10.7;poor
417;7.0;0.58;0.12;1.9;0.091;34.0;124.0;0.9956;3.44;0.48;10.5;good
823;6.7;0.54;0.13;2.0;0.076;15.0;36.0;0.9973;3.61;0.64;9.8;good
817;10.8;0.29;0.42;1.6;0.084;19.0;27.0;0.99545;3.28;0.73;11.9;good
558;10.9;0.53;0.49;4.6;0.11800000000000001;10.0;17.0;1.0002;3.07;0.56;11.7;good
648;8.7;0.48;0.3;2.8;0.066;10.0;28.0;0.9964;3.33;0.67;11.2;excellent
688;7.7;0.66;0.04;1.6;0.039;4.0;9.0;0.9962;3.4;0.47;9.4;good
565;12.7;0.6;0.49;2.8;0.075;5.0;19.0;0.9994;3.14;0.57;11.4;good
664;12.1;0.4;0.52;2.0;0.092;15.0;54.0;1.0;3.03;0.66;10.2;good
173;7.4;0.62;0.05;1.9;0.068;24.0;42.0;0.9961;3.42;0.57;11.5;good
431;7.8;0.55;0.35;2.2;0.07400000000000001;21.0;66.0;0.9974;3.25;0.56;9.2;good
1494;6.4;0.31;0.09;1.4;0.066;15.0;28.0;0.99459;3.42;0.7;10.0;excellent
654;8.6;0.47;0.47;2.4;0.07400000000000001;7.0;29.0;0.9979;3.08;0.46;9.5;good
227;9.0;0.82;0.14;2.6;0.08900000000000001;9.0;23.0;0.9984;3.39;0.63;9.8;good
1479;8.2;0.28;0.6;3.0;0.10400000000000001;10.0;22.0;0.99828;3.39;0.68;10.6;good
219;7.8;0.53;0.33;2.4;0.08;24.0;144.0;0.99655;3.3;0.6;9.5;good
1417;7.3;0.34;0.33;2.5;0.064;21.0;37.0;0.9952;3.35;0.77;12.1;excellent
1252;7.1;0.72;0.0;1.8;0.12300000000000001;6.0;14.0;0.9962700000000001;3.45;0.58;9.8;good
1124;6.5;0.58;0.0;2.2;0.096;3.0;13.0;0.9955700000000001;3.62;0.62;11.5;poor
1283;8.7;0.63;0.28;2.7;0.096;17.0;69.0;0.99734;3.26;0.63;10.2;good
967;8.5;0.66;0.2;2.1;0.09699999999999999;23.0;113.0;0.9973299999999999;3.13;0.48;9.2;good
587;7.3;0.73;0.24;1.9;0.10800000000000001;18.0;102.0;0.9967;3.26;0.59;9.3;good
1208;7.2;0.36;0.46;2.1;0.07400000000000001;24.0;44.0;0.99534;3.4;0.85;11.0;excellent
683;8.1;0.78;0.23;2.6;0.059000000000000004;5.0;15.0;0.997;3.37;0.56;11.3;good
1392;7.1;0.62;0.06;1.3;0.07;5.0;12.0;0.9942;3.17;0.48;9.8;good
1321;5.0;0.74;0.0;1.2;0.040999999999999995;16.0;46.0;0.9925799999999999;4.01;0.59;12.5;good
1370;8.7;0.78;0.51;1.7;0.415;12.0;66.0;0.99623;3.0;1.17;9.2;good
1035;10.1;0.37;0.34;2.4;0.085;5.0;17.0;0.9968299999999999;3.17;0.65;10.6;excellent
306;7.6;0.62;0.32;2.2;0.08199999999999999;7.0;54.0;0.9966;3.36;0.52;9.4;good
792;7.1;0.61;0.02;2.5;0.081;17.0;87.0;0.99745;3.48;0.6;9.7;good
125;9.0;0.62;0.04;1.9;0.146;27.0;90.0;0.9984;3.16;0.7;9.4;good
1383;8.0;0.6;0.22;2.1;0.08;25.0;105.0;0.99613;3.3;0.49;9.9;good
1590;6.3;0.55;0.15;1.8;0.077;26.0;35.0;0.9931399999999999;3.32;0.82;11.6;good
332;8.0;0.58;0.28;3.2;0.066;21.0;114.0;0.9973;3.22;0.54;9.4;good
656;10.7;0.43;0.39;2.2;0.106;8.0;32.0;0.9986;2.89;0.5;9.6;good
138;7.8;0.56;0.19;2.1;0.081;15.0;105.0;0.9962;3.33;0.54;9.5;good
1260;8.6;0.635;0.68;1.8;0.40299999999999997;19.0;56.0;0.9963200000000001;3.02;1.15;9.3;good
806;8.4;0.25;0.39;2.0;0.040999999999999995;4.0;10.0;0.9938600000000001;3.27;0.71;12.5;excellent
7;7.3;0.65;0.0;1.2;0.065;15.0;21.0;0.9946;3.39;0.47;10.0;excellent
960;8.5;0.47;0.27;1.9;0.057999999999999996;18.0;38.0;0.99518;3.16;0.85;11.1;good
1061;9.1;0.4;0.5;1.8;0.071;7.0;16.0;0.9946200000000001;3.21;0.69;12.5;excellent
459;11.6;0.58;0.66;2.2;0.07400000000000001;10.0;47.0;1.0008;3.25;0.57;9.0;poor
901;7.4;0.635;0.1;2.4;0.08;16.0;33.0;0.99736;3.58;0.69;10.8;excellent
818;7.1;0.715;0.0;2.35;0.071;21.0;47.0;0.9963200000000001;3.29;0.45;9.4;good
987;7.1;0.36;0.3;1.6;0.08;35.0;70.0;0.9969299999999999;3.44;0.5;9.4;good
15;8.9;0.62;0.19;3.9;0.17;51.0;148.0;0.9986;3.17;0.93;9.2;good
1054;8.2;0.64;0.27;2.0;0.095;5.0;77.0;0.9974700000000001;3.13;0.62;9.1;good
146;5.8;0.68;0.02;1.8;0.087;21.0;94.0;0.9944;3.54;0.52;10.0;good
1143;7.0;0.22;0.3;1.8;0.065;16.0;20.0;0.99672;3.61;0.82;10.0;good
501;10.4;0.44;0.73;6.55;0.07400000000000001;38.0;76.0;0.9990000000000001;3.17;0.85;12.0;excellent
1359;11.6;0.475;0.4;1.4;0.091;6.0;28.0;0.9970399999999999;3.07;0.65;10.0333333333333;good
956;9.0;0.36;0.52;2.1;0.111;5.0;10.0;0.9956799999999999;3.31;0.62;11.3;good
1278;8.0;0.715;0.22;2.3;0.075;13.0;81.0;0.9968799999999999;3.24;0.54;9.5;good
1293;7.5;0.755;0.0;1.9;0.084;6.0;12.0;0.99672;3.34;0.49;9.7;poor
464;11.5;0.315;0.54;2.1;0.084;5.0;15.0;0.9987;2.98;0.7;9.2;good
176;7.3;0.38;0.21;2.0;0.08;7.0;35.0;0.9961;3.33;0.47;9.5;good
711;8.9;0.565;0.34;3.0;0.09300000000000001;16.0;112.0;0.9998;3.38;0.61;9.5;good
82;7.4;0.5;0.47;2.0;0.086;21.0;73.0;0.997;3.36;0.57;9.1;good
1187;7.0;0.43;0.3;2.0;0.085;6.0;39.0;0.99346;3.33;0.46;11.9;good
862;7.5;0.42;0.32;2.7;0.067;7.0;25.0;0.9962799999999999;3.24;0.44;10.4;good
720;8.4;0.56;0.04;2.0;0.08199999999999999;10.0;22.0;0.9976;3.22;0.44;9.6;good
1462;6.8;0.64;0.03;2.3;0.075;14.0;31.0;0.99545;3.36;0.58;10.4;good
1374;6.8;0.815;0.0;1.2;0.267;16.0;29.0;0.99471;3.32;0.51;9.8;poor
1511;7.1;0.69;0.04;2.1;0.068;19.0;27.0;0.9971200000000001;3.44;0.67;9.8;good
135;8.4;0.745;0.11;1.9;0.09;16.0;63.0;0.9965;3.19;0.82;9.6;good
1069;8.0;0.62;0.35;2.8;0.086;28.0;52.0;0.997;3.31;0.62;10.8;good
1473;6.1;0.6;0.08;1.8;0.071;14.0;45.0;0.99336;3.38;0.54;11.0;good
716;8.0;0.43;0.36;2.3;0.075;10.0;48.0;0.9976;3.34;0.46;9.4;good
1007;9.1;0.3;0.34;2.0;0.064;12.0;25.0;0.99516;3.26;0.84;11.7;excellent
543;11.2;0.66;0.24;2.5;0.085;16.0;53.0;0.9993;3.06;0.72;11.0;good
604;8.3;0.58;0.13;2.9;0.096;14.0;63.0;0.9984;3.17;0.62;9.1;good
185;8.9;0.31;0.57;2.0;0.111;26.0;85.0;0.9971;3.26;0.53;9.7;good
1595;5.9;0.55;0.1;2.2;0.062;39.0;51.0;0.9951200000000001;3.52;0.76;11.2;good
741;9.2;0.53;0.24;2.6;0.078;28.0;139.0;0.9978799999999999;3.21;0.57;9.5;good
51;6.6;0.52;0.04;2.2;0.069;8.0;15.0;0.9956;3.4;0.63;9.4;good
513;10.5;0.51;0.64;2.4;0.107;6.0;15.0;0.9973;3.09;0.66;11.8;excellent
988;7.7;0.39;0.12;1.7;0.09699999999999999;19.0;27.0;0.9959600000000001;3.16;0.49;9.4;good
1302;9.1;0.37;0.32;2.1;0.064;4.0;15.0;0.9957600000000001;3.3;0.8;11.2;good
603;13.2;0.46;0.52;2.2;0.071;12.0;35.0;1.0006;3.1;0.56;9.0;good
202;6.8;0.5;0.11;1.5;0.075;16.0;49.0;0.99545;3.36;0.79;9.5;good
267;7.9;0.35;0.46;3.6;0.078;15.0;37.0;0.9973;3.35;0.86;12.8;excellent
131;5.6;0.5;0.09;2.3;0.049;17.0;99.0;0.9937;3.63;0.63;13.0;good
1587;5.8;0.61;0.11;1.8;0.066;18.0;28.0;0.9948299999999999;3.55;0.66;10.9;good
1307;6.8;0.68;0.09;3.9;0.068;15.0;29.0;0.99524;3.41;0.52;11.1;poor
798;9.4;0.5;0.34;3.6;0.08199999999999999;5.0;14.0;0.9987;3.29;0.52;10.7;good
939;6.2;0.46;0.17;1.6;0.073;7.0;11.0;0.99425;3.61;0.54;11.4;good
81;7.8;0.43;0.7;1.9;0.46399999999999997;22.0;67.0;0.9974;3.13;1.28;9.4;good
1053;8.3;0.33;0.42;2.3;0.07;9.0;20.0;0.99426;3.38;0.77;12.7;excellent
764;9.1;0.68;0.11;2.8;0.09300000000000001;11.0;44.0;0.9988799999999999;3.31;0.55;9.5;good
1213;9.6;0.38;0.42;1.9;0.071;5.0;13.0;0.99659;3.15;0.75;10.5;good
220;7.8;0.34;0.37;2.0;0.08199999999999999;24.0;58.0;0.9964;3.34;0.59;9.4;good
61;7.7;0.69;0.49;1.8;0.115;20.0;112.0;0.9968;3.21;0.71;9.3;good
109;8.1;0.785;0.52;2.0;0.122;37.0;153.0;0.9969;3.21;0.69;9.3;good
1275;8.0;0.715;0.22;2.3;0.075;13.0;81.0;0.9968799999999999;3.24;0.54;9.5;good
1571;6.4;0.38;0.14;2.2;0.038;15.0;25.0;0.9951399999999999;3.44;0.65;11.1;good
1372;8.7;0.78;0.51;1.7;0.415;12.0;66.0;0.99623;3.0;1.17;9.2;good
1154;6.6;0.58;0.0;2.2;0.1;50.0;63.0;0.99544;3.59;0.68;11.4;good
1597;5.9;0.645;0.12;2.0;0.075;32.0;44.0;0.9954700000000001;3.57;0.71;10.2;good
605;8.3;0.6;0.13;2.6;0.085;6.0;24.0;0.9984;3.31;0.59;9.2;good
166;6.8;0.64;0.1;2.1;0.085;18.0;101.0;0.9956;3.34;0.52;10.2;good
1565;6.7;0.67;0.02;1.9;0.061;26.0;42.0;0.9948899999999999;3.39;0.82;10.9;good
473;9.9;0.35;0.55;2.1;0.062;5.0;14.0;0.9971;3.26;0.79;10.6;good
286;12.0;0.45;0.55;2.0;0.073;25.0;49.0;0.9997;3.1;0.76;10.3;good
424;7.7;0.96;0.2;2.0;0.047;15.0;60.0;0.9955;3.36;0.44;10.9;good
1524;6.0;0.42;0.19;2.0;0.075;22.0;47.0;0.9952200000000001;3.39;0.78;10.0;good
315;7.1;0.35;0.29;2.5;0.096;20.0;53.0;0.9962;3.42;0.65;11.0;good
243;15.0;0.21;0.44;2.2;0.075;10.0;24.0;1.00005;3.07;0.84;9.2;excellent
216;8.7;0.625;0.16;2.0;0.10099999999999999;13.0;49.0;0.9962;3.14;0.57;11.0;good
2;7.8;0.76;0.04;2.3;0.092;15.0;54.0;0.997;3.26;0.65;9.8;good
154;7.1;0.43;0.42;5.5;0.07;29.0;129.0;0.9973;3.42;0.72;10.5;good
314;7.4;0.36;0.29;2.6;0.087;26.0;72.0;0.99645;3.39;0.68;11.0;good
804;8.4;0.52;0.22;2.7;0.084;4.0;18.0;0.99682;3.26;0.57;9.9;good
1389;6.7;0.48;0.02;2.2;0.08;36.0;111.0;0.99524;3.1;0.53;9.7;good
599;12.7;0.59;0.45;2.3;0.08199999999999999;11.0;22.0;1.0;3.0;0.7;9.3;good
226;8.9;0.59;0.5;2.0;0.337;27.0;81.0;0.9964;3.04;1.61;9.5;good
1246;7.4;0.74;0.07;1.7;0.086;15.0;48.0;0.9950200000000001;3.12;0.48;10.0;good
132;5.6;0.5;0.09;2.3;0.049;17.0;99.0;0.9937;3.63;0.63;13.0;good
1333;9.1;0.775;0.22;2.2;0.079;12.0;48.0;0.9976;3.18;0.51;9.6;good
1295;6.6;0.63;0.0;4.3;0.09300000000000001;51.0;77.5;0.9955799999999999;3.2;0.45;9.5;good
958;6.4;0.57;0.12;2.3;0.12;25.0;36.0;0.99519;3.47;0.71;11.3;excellent
944;8.3;0.3;0.49;3.8;0.09;11.0;24.0;0.99498;3.27;0.64;12.1;excellent
390;5.6;0.85;0.05;1.4;0.045;12.0;88.0;0.9924;3.56;0.82;12.9;excellent
1202;8.6;0.42;0.39;1.8;0.068;6.0;12.0;0.99516;3.35;0.69;11.7;excellent
1369;6.6;0.61;0.0;1.6;0.069;4.0;8.0;0.9939600000000001;3.33;0.37;10.4;poor
4;7.4;0.7;0.0;1.9;0.076;11.0;34.0;0.9978;3.51;0.56;9.4;good
1096;6.6;0.725;0.09;5.5;0.11699999999999999;9.0;17.0;0.99655;3.35;0.49;10.8;good
974;8.8;0.33;0.41;5.9;0.073;7.0;13.0;0.9965799999999999;3.3;0.62;12.1;excellent
665;9.4;0.59;0.14;2.0;0.084;25.0;48.0;0.9981;3.14;0.56;9.7;good
1084;7.2;0.38;0.3;1.8;0.073;31.0;70.0;0.99685;3.42;0.59;9.5;good
993;7.1;0.34;0.28;2.0;0.08199999999999999;31.0;68.0;0.9969399999999999;3.45;0.48;9.4;good
813;6.9;0.39;0.24;2.1;0.102;4.0;7.0;0.9946200000000001;3.44;0.58;11.4;poor
493;8.7;0.69;0.31;3.0;0.086;23.0;81.0;1.0002;3.48;0.74;11.6;good
1226;7.5;0.58;0.03;4.1;0.08;27.0;46.0;0.99592;3.02;0.47;9.2;good
693;9.0;0.48;0.32;2.8;0.084;21.0;122.0;0.9984;3.32;0.62;9.4;good
1371;7.5;0.58;0.56;3.1;0.153;5.0;14.0;0.9947600000000001;3.21;1.03;11.6;good
970;10.4;0.26;0.48;1.9;0.066;6.0;10.0;0.99724;3.33;0.87;10.9;good
55;7.7;0.62;0.04;3.8;0.084;25.0;45.0;0.9978;3.34;0.53;9.5;good
351;9.1;0.795;0.0;2.6;0.096;11.0;26.0;0.9994;3.35;0.83;9.4;good
1552;6.3;0.68;0.01;3.7;0.10300000000000001;32.0;54.0;0.9958600000000001;3.51;0.66;11.3;good
541;9.5;0.46;0.49;6.3;0.064;5.0;17.0;0.9988;3.21;0.73;11.0;good
935;8.8;0.3;0.38;2.3;0.06;19.0;72.0;0.9954299999999999;3.39;0.72;11.8;good
