;fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality
3838;6.5;0.41;0.22;4.8;0.052000000000000005;49.0;142.0;0.9946;3.14;0.62;9.2;good
526;7.2;0.31;0.46;5.0;0.04;3.0;29.0;0.9906;3.04;0.53;12.5;poor
3492;6.0;0.28;0.27;15.5;0.036000000000000004;31.0;134.0;0.99408;3.19;0.44;13.0;excellent
659;6.8;0.29;0.16;1.4;0.038;122.5;234.5;0.9922;3.15;0.47;10.0;poor
4796;6.4;0.105;0.29;1.1;0.035;44.0;140.0;0.9914200000000001;3.17;0.55;10.7;excellent
1034;7.9;0.64;0.46;10.6;0.244;33.0;227.0;0.9983;2.87;0.74;9.1;poor
4134;6.8;0.27;0.28;7.8;0.038;26.0;89.0;0.9915;3.24;0.34;12.5;good
1189;7.6;0.26;0.47;1.6;0.068;5.0;55.0;0.9944;3.1;0.45;9.6;good
762;6.8;0.24;0.49;19.3;0.057;55.0;247.0;1.00055;3.0;0.56;8.7;good
4256;6.0;0.33;0.26;5.1;0.051;16.0;119.0;0.99416;3.15;0.41;9.2;good
3167;5.6;0.28;0.4;6.1;0.034;36.0;118.0;0.99144;3.21;0.43;12.1;excellent
1720;7.6;0.2;0.39;2.6;0.044000000000000004;30.0;180.0;0.9941;3.46;0.44;10.8;excellent
4384;6.4;0.26;0.21;8.2;0.05;51.0;182.0;0.9954200000000001;3.23;0.48;9.5;good
1323;6.2;0.2;0.26;1.7;0.09300000000000001;40.0;161.0;0.9924;3.44;0.66;11.0;good
2017;9.0;0.55;0.3;8.1;0.026000000000000002;14.0;71.0;0.993;2.94;0.36;11.8;good
1602;5.6;0.39;0.24;4.7;0.034;27.0;77.0;0.9906;3.28;0.36;12.7;good
1403;7.1;0.26;0.31;2.2;0.044000000000000004;29.0;128.0;0.9937;3.34;0.64;10.9;excellent
4742;6.0;0.27;0.32;3.6;0.035;36.0;133.0;0.99215;3.23;0.46;10.8;good
1715;6.5;0.18;0.34;1.6;0.04;43.0;148.0;0.9912;3.32;0.59;11.5;excellent
128;6.1;0.3;0.56;2.8;0.044000000000000004;47.0;179.0;0.9924;3.3;0.57;10.9;excellent
3362;7.2;0.22;0.28;7.2;0.06;41.0;132.0;0.9935;3.08;0.59;11.3;good
2220;7.0;0.22;0.32;1.6;0.045;40.0;120.0;0.9914;2.98;0.44;10.5;good
1041;7.7;0.275;0.3;1.0;0.039;19.0;75.0;0.992;3.01;0.56;10.7;good
2137;7.2;0.16;0.26;7.1;0.054000000000000006;41.0;224.0;0.9966;3.38;0.55;10.1;good
4435;6.5;0.29;0.3;9.15;0.051;25.0;166.0;0.99339;3.24;0.56;11.333333333333302;good
544;6.8;0.28;0.17;13.9;0.047;49.0;162.0;0.9983;3.21;0.51;9.0;good
4177;6.4;0.25;0.33;1.7;0.037000000000000005;35.0;113.0;0.99164;3.23;0.66;10.6;good
3709;6.7;0.31;0.09;1.4;0.039;53.0;141.0;0.99206;3.12;0.44;10.1;good
3825;6.7;0.46;0.21;4.0;0.034;12.0;88.0;0.99016;3.26;0.54;13.0;good
4596;6.7;0.53;0.29;4.3;0.069;20.0;114.0;0.9901399999999999;3.22;0.59;13.4;good
3324;6.9;0.17;0.3;2.0;0.047;13.0;117.0;0.9915200000000001;3.16;0.51;11.6;good
4043;7.4;0.16;0.27;15.5;0.05;25.0;135.0;0.9984;2.9;0.43;8.7;excellent
3307;9.4;0.24;0.29;8.5;0.037000000000000005;124.0;208.0;0.99395;2.9;0.38;11.0;poor
41;6.7;0.24;0.39;2.9;0.17300000000000001;63.0;157.0;0.9937;3.1;0.34;9.4;good
2030;9.5;0.42;0.41;2.3;0.034;22.0;145.0;0.9951;3.06;0.52;11.0;good
2457;8.1;0.33;0.36;7.4;0.037000000000000005;36.0;156.0;0.99592;3.19;0.54;10.6;good
363;7.3;0.22;0.37;14.3;0.063;48.0;191.0;0.9978;2.89;0.38;9.0;good
1706;6.4;0.24;0.22;1.5;0.038;38.0;157.0;0.9934;3.41;0.55;9.9;good
2702;6.5;0.23;0.36;16.3;0.038;43.0;133.0;0.99924;3.26;0.41;8.8;good
4344;6.7;0.27;0.69;1.2;0.17600000000000002;36.0;106.0;0.9928799999999999;2.96;0.43;9.2;good
4824;6.4;0.23;0.35;10.3;0.042;54.0;140.0;0.9967;3.23;0.47;9.2;good
1620;7.8;0.26;0.49;3.2;0.027000000000000003;28.0;87.0;0.9919;3.03;0.32;11.3;excellent
79;6.7;0.54;0.28;5.4;0.06;21.0;105.0;0.9949;3.27;0.37;9.0;good
112;7.2;0.31;0.5;13.3;0.055999999999999994;68.0;195.0;0.9982;3.01;0.47;9.2;good
4066;7.1;0.44;0.27;8.4;0.057;60.0;160.0;0.9925700000000001;3.16;0.36;11.8;good
125;6.7;0.19;0.36;1.1;0.026000000000000002;63.0;143.0;0.9912;3.27;0.48;11.0;good
2849;7.7;0.43;0.37;10.0;0.16899999999999998;22.0;210.0;0.9977600000000001;3.02;0.64;9.5;good
3082;6.0;0.35;0.51;1.2;0.028999999999999998;10.0;102.0;0.9903;3.46;0.42;11.9;good
3601;6.6;0.295;0.24;1.6;0.039;29.0;140.0;0.9930399999999999;3.35;0.61;10.4;excellent
757;6.8;0.22;0.37;15.2;0.051;68.0;178.0;0.99935;3.4;0.85;9.3;good
1874;7.9;0.29;0.31;7.35;0.034;37.0;154.0;0.9938;3.06;0.31;10.8;good
2535;9.0;0.26;0.34;6.7;0.028999999999999998;21.0;162.0;0.99497;3.08;0.5;10.6;good
656;9.0;0.27;0.35;4.9;0.027999999999999997;27.0;95.0;0.9932;3.04;0.4;11.3;good
2838;6.9;0.15;0.29;2.3;0.033;14.0;82.0;0.9913200000000001;3.1;0.58;11.2;excellent
3947;6.1;0.3;0.32;2.2;0.042;41.0;142.0;0.9895200000000001;3.31;0.44;12.7;excellent
3265;4.2;0.215;0.23;5.1;0.040999999999999995;64.0;157.0;0.9968799999999999;3.42;0.44;8.0;poor
3161;6.1;0.17;0.42;15.1;0.033;28.0;124.0;0.99684;2.87;0.47;9.5;good
3555;5.8;0.14;0.15;6.1;0.042;27.0;123.0;0.9936200000000001;3.06;0.6;9.9;good
948;6.8;0.705;0.25;3.2;0.048;10.0;57.0;0.996;3.36;0.52;9.5;poor
379;6.4;0.31;0.28;1.5;0.037000000000000005;12.0;119.0;0.9919;3.32;0.51;10.4;excellent
4871;5.0;0.2;0.4;1.9;0.015;20.0;98.0;0.9897;3.37;0.55;12.05;good
4588;6.4;0.3;0.33;5.2;0.05;30.0;137.0;0.9930399999999999;3.26;0.58;11.1;good
1524;6.6;0.21;0.49;18.15;0.042;41.0;158.0;0.9997;3.28;0.39;8.7;good
551;9.2;0.25;0.34;1.2;0.026000000000000002;31.0;93.0;0.9916;2.93;0.37;11.3;excellent
3562;7.6;0.37;0.34;3.2;0.027999999999999997;42.0;162.0;0.9903;3.01;0.33;12.4;good
2988;7.2;0.19;0.31;6.3;0.034;17.0;103.0;0.99305;3.15;0.52;11.4;excellent
1475;7.2;0.08;0.49;1.3;0.05;18.0;148.0;0.9945;3.46;0.44;10.2;good
3267;5.8;0.23;0.2;2.0;0.043;39.0;154.0;0.99226;3.21;0.39;10.2;good
1412;6.9;0.3;0.33;4.1;0.035;26.0;155.0;0.9925;3.25;0.79;12.3;excellent
3661;6.7;0.22;0.39;1.2;0.049;26.0;152.0;0.99346;3.5;0.47;10.0;good
2410;7.0;0.16;0.26;7.3;0.047;30.0;220.0;0.9962200000000001;3.38;0.58;10.1;good
448;6.5;0.41;0.24;14.0;0.048;24.0;113.0;0.9982;3.44;0.53;9.8;good
1830;7.7;0.44;0.24;11.2;0.031;41.0;167.0;0.9948;3.12;0.43;11.3;excellent
771;6.6;0.16;0.57;1.1;0.13;58.0;140.0;0.9927;3.12;0.39;9.3;excellent
2407;7.6;0.31;0.27;5.8;0.036000000000000004;23.0;109.0;0.9939899999999999;3.34;0.54;11.0;good
2539;6.2;0.27;0.18;1.5;0.027999999999999997;20.0;111.0;0.9922799999999999;3.41;0.5;10.0;good
4731;5.3;0.31;0.38;10.5;0.031;53.0;140.0;0.99321;3.34;0.46;11.7;good
2865;5.6;0.19;0.46;1.1;0.032;33.0;115.0;0.9909;3.36;0.5;10.4;good
459;6.1;0.43;0.35;9.1;0.059000000000000004;83.0;249.0;0.9971;3.37;0.5;8.5;good
2998;6.0;0.32;0.3;1.3;0.025;18.0;112.0;0.9880200000000001;3.07;0.64;13.3;excellent
8;6.3;0.3;0.34;1.6;0.049;14.0;132.0;0.9940000000000001;3.3;0.49;9.5;good
3449;6.6;0.15;0.32;6.0;0.033;59.0;128.0;0.99192;3.19;0.71;12.1;excellent
4745;6.1;0.26;0.25;2.9;0.047;289.0;440.0;0.9931399999999999;3.44;0.64;10.5;poor
3830;4.8;0.26;0.23;10.6;0.034;23.0;111.0;0.99274;3.46;0.28;11.5;excellent
577;7.1;0.22;0.33;2.8;0.033;48.0;153.0;0.9899;3.15;0.38;12.7;excellent
3942;7.2;0.23;0.39;1.5;0.053;26.0;106.0;0.99166;3.18;0.47;11.1;good
1466;6.9;0.19;0.49;6.6;0.036000000000000004;49.0;172.0;0.9932;3.2;0.27;11.5;good
1356;7.3;0.22;0.41;15.4;0.05;55.0;191.0;1.0;3.32;0.59;8.9;good
1826;6.5;0.32;0.12;11.5;0.033;35.0;165.0;0.9974;3.22;0.32;9.0;good
860;8.1;0.27;0.35;1.7;0.03;38.0;103.0;0.99255;3.22;0.63;10.4;excellent
256;6.3;0.35;0.3;5.7;0.035;8.0;97.0;0.9927;3.27;0.41;11.0;excellent
2078;5.9;0.17;0.3;1.4;0.042;25.0;119.0;0.9931;3.68;0.72;10.5;good
1902;8.8;0.23;0.35;10.7;0.04;26.0;183.0;0.9984;2.93;0.49;9.1;good
1427;7.4;0.25;0.49;1.1;0.042;35.0;156.0;0.9917;3.13;0.55;11.3;good
1787;7.2;0.26;0.3;2.1;0.033;50.0;158.0;0.9909;3.33;0.43;12.1;excellent
2900;6.1;0.16;0.37;1.1;0.031;37.0;97.0;0.9922;3.4;0.58;10.5;good
536;7.9;0.345;0.51;15.3;0.047;54.0;171.0;0.9987;3.09;0.51;9.1;good
846;6.6;0.22;0.37;15.4;0.035;62.0;153.0;0.99845;3.02;0.4;9.3;good
4274;5.7;0.22;0.2;16.0;0.044000000000000004;41.0;113.0;0.9986200000000001;3.22;0.46;8.9;good
404;6.8;0.22;0.31;6.3;0.035;33.0;170.0;0.9918;3.24;0.66;12.6;good
2811;7.4;0.3;0.32;1.7;0.03;23.0;128.0;0.9929;3.17;0.66;10.9;good
1052;7.6;0.29;0.42;1.3;0.035;18.0;86.0;0.9908;2.99;0.39;11.3;good
3356;6.8;0.2;0.28;12.6;0.048;54.0;136.0;0.99556;3.19;0.37;10.7;good
4841;5.7;0.22;0.25;1.1;0.05;97.0;175.0;0.9909899999999999;3.44;0.62;11.1;good
4191;7.8;0.27;0.35;1.2;0.05;36.0;140.0;0.9913799999999999;3.09;0.45;11.2;good
689;6.7;0.17;0.37;2.0;0.039;34.0;125.0;0.9922;3.26;0.6;10.8;excellent
1747;8.3;0.3;0.36;10.0;0.042;33.0;169.0;0.9982;3.23;0.51;9.3;good
1702;6.5;0.27;0.19;4.2;0.046;6.0;114.0;0.9955;3.25;0.35;8.6;poor
1351;6.5;0.37;0.33;3.9;0.027000000000000003;40.0;130.0;0.9906;3.28;0.39;12.7;excellent
521;7.9;0.19;0.26;2.1;0.039;8.0;143.0;0.9942;3.05;0.74;9.8;good
2910;6.1;0.37;0.2;7.6;0.031;49.0;170.0;0.9955799999999999;3.22;0.48;9.5;good
4042;7.4;0.16;0.27;15.5;0.05;25.0;135.0;0.9984;2.9;0.43;8.7;excellent
3487;6.5;0.22;0.19;1.1;0.064;36.0;191.0;0.99297;3.05;0.5;9.5;good
105;7.3;0.13;0.32;14.4;0.051;34.0;109.0;0.9974;3.2;0.35;9.2;good
1390;5.9;0.19;0.26;7.4;0.034;33.0;123.0;0.995;3.49;0.42;10.1;good
1209;8.0;0.23;0.46;1.5;0.03;30.0;125.0;0.9907;3.23;0.47;12.5;good
1499;6.7;0.51;0.24;2.1;0.043;14.0;155.0;0.9904;3.22;0.6;13.0;good
2824;7.2;0.26;0.4;6.3;0.047;52.0;172.0;0.9957299999999999;3.18;0.53;9.5;good
4739;5.5;0.16;0.31;1.2;0.026000000000000002;31.0;68.0;0.9898;3.33;0.44;11.65;good
1904;7.9;0.26;0.33;10.3;0.039;73.0;212.0;0.9969;2.93;0.49;9.5;good
3955;7.0;0.16;0.3;2.6;0.043;34.0;90.0;0.9904700000000001;2.88;0.47;11.2;good
3417;6.7;0.64;0.3;1.2;0.03;18.0;76.0;0.9892;3.16;0.6;12.9;poor
2859;6.6;0.21;0.36;0.8;0.034;48.0;113.0;0.99165;3.24;0.68;10.5;good
4295;7.2;0.21;0.36;15.7;0.045;68.0;183.0;0.9992200000000001;3.25;0.76;9.4;good
836;7.3;0.25;0.36;2.1;0.034;30.0;177.0;0.99085;3.25;0.4;11.9;excellent
2473;6.0;0.29;0.21;15.55;0.043;20.0;142.0;0.9965799999999999;3.11;0.54;10.1;good
527;6.1;0.28;0.22;1.8;0.034;32.0;116.0;0.9898;3.36;0.44;12.6;good
4321;6.3;0.28;0.22;11.5;0.036000000000000004;27.0;150.0;0.99445;3.0;0.33;10.6;good
3908;6.2;0.39;0.24;4.8;0.037000000000000005;45.0;138.0;0.99174;3.23;0.43;11.2;excellent
2768;7.7;0.3;0.34;1.2;0.048;4.0;119.0;0.9908399999999999;3.18;0.34;12.1;good
1108;6.1;0.29;0.27;1.7;0.024;13.0;76.0;0.9893;3.21;0.51;12.6;excellent
73;8.6;0.23;0.46;1.0;0.054000000000000006;9.0;72.0;0.9941;2.95;0.49;9.1;good
4185;6.9;0.24;0.4;15.4;0.052000000000000005;81.0;198.0;0.9986;3.2;0.69;9.4;good
3168;6.2;0.19;0.38;5.1;0.019;22.0;82.0;0.98961;3.05;0.36;12.5;good
1402;7.4;0.4;0.29;5.4;0.044000000000000004;31.0;122.0;0.9940000000000001;3.3;0.5;11.1;excellent
4673;6.0;0.28;0.52;6.2;0.027999999999999997;37.0;104.0;0.99161;3.28;0.51;11.8;excellent
1947;5.7;0.45;0.42;1.1;0.051;61.0;197.0;0.9932;3.02;0.4;9.0;good
4348;7.6;0.31;0.52;13.2;0.042;61.0;148.0;0.99839;2.98;0.47;9.1;good
5;8.1;0.28;0.4;6.9;0.05;30.0;97.0;0.9951;3.26;0.44;10.1;good
1004;5.8;0.36;0.26;3.3;0.038;40.0;153.0;0.9911;3.34;0.55;11.3;good
3352;6.7;0.36;0.28;8.3;0.034;29.0;81.0;0.99151;2.96;0.39;12.5;good
1364;7.6;0.19;0.41;1.1;0.04;38.0;143.0;0.9907;2.92;0.42;11.4;good
1070;8.0;0.37;0.32;1.6;0.04;32.0;166.0;0.992;3.0;0.55;11.3;excellent
2938;7.0;0.12;0.29;10.3;0.039;41.0;98.0;0.99564;3.19;0.38;9.8;excellent
426;7.0;0.21;0.28;8.6;0.045;37.0;221.0;0.9954;3.25;0.54;10.4;good
3528;6.9;0.75;0.13;6.3;0.036000000000000004;19.0;50.0;0.9931200000000001;3.09;0.25;11.1;poor
903;5.9;0.31;0.3;7.7;0.047;60.0;206.0;0.995;3.2;0.39;9.6;good
613;7.5;0.21;0.68;10.9;0.045;38.0;133.0;0.9978;3.0;0.36;8.7;good
582;7.3;0.3;0.22;6.4;0.055999999999999994;44.0;168.0;0.9947;3.13;0.35;10.1;good
3051;7.5;0.33;0.38;8.7;0.126;49.0;199.0;0.99711;2.98;0.57;9.4;good
3609;7.0;0.16;0.25;14.3;0.044000000000000004;27.0;149.0;0.998;2.91;0.46;9.2;good
2543;6.5;0.23;0.25;17.3;0.046;15.0;110.0;0.99828;3.15;0.42;9.2;good
561;5.9;0.37;0.1;1.6;0.057;39.0;128.0;0.9924;3.24;0.48;10.1;good
264;6.2;0.24;0.35;1.2;0.038;22.0;167.0;0.9912;3.1;0.48;10.6;good
4413;5.8;0.3;0.38;4.9;0.039;22.0;86.0;0.9896299999999999;3.23;0.58;13.1;excellent
4784;6.4;0.31;0.31;12.9;0.045;55.0;161.0;0.99546;3.02;0.59;10.2;good
1157;7.8;0.3;0.29;16.85;0.054000000000000006;23.0;135.0;0.9998;3.16;0.38;9.0;good
3118;5.9;0.28;0.39;1.4;0.031;47.0;147.0;0.98836;3.08;0.64;12.9;excellent
4296;6.9;0.22;0.32;5.8;0.040999999999999995;20.0;119.0;0.9929600000000001;3.17;0.55;11.2;good
1788;8.2;0.36;0.29;7.6;0.035;37.0;122.0;0.9939;3.16;0.34;12.0;good
871;7.7;0.34;0.58;11.1;0.039;41.0;151.0;0.9978;3.06;0.49;8.6;good
1373;10.7;0.22;0.56;8.2;0.044000000000000004;37.0;181.0;0.998;2.87;0.68;9.5;good
4074;6.6;0.35;0.19;10.5;0.06;15.0;82.0;0.9958799999999999;3.13;0.38;9.9;poor
4202;6.7;0.24;0.31;2.3;0.044000000000000004;37.0;113.0;0.99013;3.29;0.46;12.9;good
3795;6.5;0.25;0.27;17.4;0.064;29.0;140.0;0.9977600000000001;3.2;0.49;10.1;good
4111;5.5;0.21;0.25;1.2;0.04;18.0;75.0;0.99006;3.31;0.56;11.3;good
3645;5.9;0.18;0.28;5.1;0.039;50.0;139.0;0.99165;3.16;0.44;11.3;good
4525;5.8;0.13;0.22;12.7;0.057999999999999996;24.0;183.0;0.9956;3.32;0.42;11.7;good
1026;6.6;0.14;0.44;1.6;0.042;47.0;140.0;0.993;3.32;0.51;10.2;good
4728;7.2;0.21;0.31;10.5;0.035;36.0;122.0;0.9947799999999999;3.12;0.4;10.6;good
2325;7.0;0.35;0.17;1.1;0.049;7.0;119.0;0.99297;3.13;0.36;9.7;good
4468;6.2;0.21;0.24;1.2;0.051;31.0;95.0;0.99036;3.24;0.57;11.3;good
3890;6.4;0.38;0.26;8.2;0.043;28.0;98.0;0.99234;2.99;0.31;11.4;good
2830;6.6;0.22;0.34;11.6;0.05;59.0;140.0;0.99526;3.22;0.4;10.8;good
725;6.4;0.39;0.21;1.2;0.040999999999999995;35.0;136.0;0.99225;3.15;0.46;10.2;good
4654;6.0;0.29;0.41;10.8;0.048;55.0;149.0;0.9937;3.09;0.59;10.966666666666699;excellent
1201;7.0;0.17;0.37;1.5;0.027999999999999997;26.0;75.0;0.9922;3.3;0.46;10.8;excellent
649;7.1;0.26;0.34;14.4;0.067;35.0;189.0;0.9986;3.07;0.53;9.1;excellent
2140;7.7;0.28;0.35;15.3;0.055999999999999994;31.0;117.0;0.9998;3.27;0.5;9.6;good
723;6.6;0.33;0.31;1.3;0.02;29.0;89.0;0.99035;3.26;0.44;12.4;excellent
1230;7.3;0.29;0.3;13.0;0.043;46.0;238.0;0.9986;3.06;0.41;8.7;good
781;7.8;0.29;0.22;9.5;0.055999999999999994;44.0;213.0;0.99715;3.08;0.61;9.3;good
1800;7.6;0.3;0.22;10.2;0.049;57.0;191.0;0.9966;3.08;0.4;9.3;good
1121;6.0;0.4;0.3;1.6;0.047;30.0;117.0;0.9931;3.17;0.48;10.1;good
1888;7.2;0.24;0.4;17.85;0.049;50.0;185.0;1.0;3.34;0.42;9.6;good
1875;6.6;0.31;0.38;16.05;0.057999999999999996;16.0;165.0;0.9997;3.38;0.6;9.2;good
724;7.8;0.3;0.4;1.8;0.027999999999999997;23.0;122.0;0.9914;3.14;0.39;10.9;excellent
1716;7.0;0.21;0.31;6.0;0.046;29.0;108.0;0.9939;3.26;0.5;10.8;good
4791;6.7;0.3;0.5;12.1;0.045;38.0;127.0;0.9974;3.04;0.53;8.9;good
2498;6.8;0.21;0.36;18.1;0.046;32.0;133.0;1.0;3.27;0.48;8.8;good
778;6.9;0.22;0.37;15.0;0.053;59.0;178.0;0.9992;3.37;0.82;9.5;excellent
801;6.0;0.28;0.49;6.8;0.048;61.0;222.0;0.9953;3.19;0.47;9.3;good
2004;7.4;0.26;0.31;2.4;0.043;58.0;178.0;0.9941;3.42;0.68;10.6;good
2330;7.5;0.38;0.29;12.7;0.05;25.0;209.0;0.9986;3.25;0.59;9.3;good
2894;6.4;0.125;0.36;1.4;0.044000000000000004;22.0;68.0;0.9901399999999999;3.15;0.5;11.7;excellent
918;7.0;0.24;0.34;1.4;0.031;27.0;107.0;0.99;3.06;0.39;11.9;good
4678;6.6;0.285;0.49;11.4;0.035;57.0;137.0;0.9973200000000001;3.08;0.54;8.9;good
1408;7.3;0.25;0.36;13.1;0.05;35.0;200.0;0.9986;3.04;0.46;8.9;excellent
1970;8.3;0.49;0.43;2.5;0.036000000000000004;32.0;116.0;0.9944;3.23;0.47;10.7;good
604;6.3;0.26;0.49;1.5;0.052000000000000005;34.0;134.0;0.9924;2.99;0.61;9.8;good
4674;5.8;0.35;0.29;3.2;0.034;41.0;151.0;0.9912;3.35;0.58;11.6333333333333;excellent
1692;7.0;0.24;0.3;4.2;0.04;41.0;213.0;0.9927;3.28;0.49;11.8;good
2976;6.8;0.32;0.39;9.6;0.026000000000000002;34.0;124.0;0.9928600000000001;3.18;0.35;12.1;good
3198;6.4;0.22;0.38;9.1;0.044000000000000004;35.0;127.0;0.99326;2.97;0.3;11.0;excellent
3839;6.2;0.31;0.23;3.3;0.052000000000000005;34.0;113.0;0.99429;3.16;0.48;8.4;good
416;7.4;0.21;0.27;1.2;0.040999999999999995;27.0;99.0;0.9927;3.19;0.33;9.8;good
1657;7.8;0.4;0.49;7.8;0.06;34.0;162.0;0.9966;3.26;0.58;11.3;good
572;6.7;0.34;0.54;16.3;0.047;44.0;181.0;0.9987;3.04;0.56;8.8;good
375;5.1;0.33;0.22;1.6;0.027000000000000003;18.0;89.0;0.9893;3.51;0.38;12.5;excellent
3042;6.3;0.33;0.42;17.2;0.037000000000000005;57.0;170.0;0.99884;3.26;0.57;9.4;good
4647;5.8;0.26;0.29;1.0;0.042;35.0;101.0;0.99044;3.36;0.48;11.4;excellent
3116;6.7;0.21;0.37;2.5;0.034;35.0;89.0;0.9913;3.25;0.5;11.0;excellent
969;5.5;0.42;0.09;1.6;0.019;18.0;68.0;0.9906;3.33;0.51;11.4;excellent
2142;7.5;0.26;0.52;13.2;0.047;64.0;179.0;0.9982;3.1;0.46;9.0;good
1200;6.8;0.18;0.37;1.5;0.027000000000000003;37.0;93.0;0.992;3.3;0.45;10.8;good
1464;8.0;0.44;0.49;9.1;0.031;46.0;151.0;0.9926;3.16;0.27;12.7;excellent
1822;8.2;0.42;0.29;4.1;0.03;31.0;100.0;0.9911;3.0;0.32;12.8;excellent
981;7.7;0.28;0.33;6.7;0.037000000000000005;32.0;155.0;0.9951;3.39;0.62;10.7;excellent
4159;7.4;0.16;0.3;13.7;0.055999999999999994;33.0;168.0;0.99825;2.9;0.44;8.7;excellent
1378;6.9;0.28;0.3;1.6;0.047;46.0;132.0;0.9918;3.35;0.38;11.1;excellent
2567;6.6;0.24;0.28;1.8;0.027999999999999997;39.0;132.0;0.99182;3.34;0.46;11.4;good
2494;7.6;0.31;0.23;12.7;0.054000000000000006;20.0;139.0;0.99836;3.16;0.5;9.7;poor
4591;7.0;0.33;0.78;9.9;0.042;21.0;251.0;0.99435;3.01;0.55;11.0;good
3160;6.5;0.34;0.46;1.0;0.023;6.0;80.0;0.98865;3.15;0.54;12.9;good
3304;6.0;0.32;0.3;1.9;0.033;41.0;142.0;0.9891200000000001;3.29;0.42;12.8;excellent
3406;5.6;0.32;0.33;7.4;0.037000000000000005;25.0;95.0;0.9926799999999999;3.25;0.49;11.1;good
4241;6.4;0.27;0.29;3.9;0.034;62.0;140.0;0.9923700000000001;3.1;0.59;11.1;good
3777;6.5;0.33;0.28;6.1;0.018000000000000002;41.0;103.0;0.9912200000000001;3.24;0.32;12.2;good
3218;6.5;0.29;0.25;2.5;0.142;8.0;111.0;0.9927;3.0;0.44;9.9;poor
2468;5.2;0.16;0.34;0.8;0.028999999999999998;26.0;77.0;0.99155;3.25;0.51;10.1;good
2930;5.6;0.21;0.4;1.3;0.040999999999999995;81.0;147.0;0.9901;3.22;0.95;11.6;excellent
4173;7.1;0.34;0.86;1.4;0.174;36.0;99.0;0.9928799999999999;2.92;0.5;9.3;good
2021;6.3;0.21;0.28;1.5;0.051;46.0;142.0;0.9928;3.23;0.42;10.1;good
4503;5.8;0.61;0.01;8.4;0.040999999999999995;31.0;104.0;0.9909;3.26;0.72;14.05;excellent
1338;6.7;0.18;0.3;6.4;0.048;40.0;251.0;0.9956;3.29;0.52;10.0;good
3104;7.6;0.21;0.49;2.5;0.047;20.0;130.0;0.9917799999999999;3.15;0.48;11.1;good
4232;6.6;0.39;0.28;9.2;0.036000000000000004;10.0;92.0;0.99206;3.07;0.35;12.1;good
149;6.9;0.25;0.3;4.1;0.054000000000000006;23.0;116.0;0.9940000000000001;2.99;0.38;9.4;good
2943;7.0;0.12;0.29;10.3;0.039;41.0;98.0;0.99564;3.19;0.38;9.8;excellent
3846;6.7;0.24;0.32;9.0;0.023;20.0;109.0;0.9926200000000001;3.34;0.35;12.6;good
1456;6.3;0.27;0.49;1.2;0.063;35.0;92.0;0.9911;3.38;0.42;12.2;good
866;6.9;0.18;0.36;1.3;0.036000000000000004;40.0;117.0;0.9934;3.27;0.95;9.5;excellent
955;7.6;0.345;0.26;1.9;0.043;15.0;134.0;0.9936;3.08;0.38;9.5;good
2367;7.2;0.3;0.3;8.1;0.05;40.0;188.0;0.9965200000000001;3.15;0.49;9.1;good
2245;7.5;0.31;0.24;7.1;0.031;28.0;141.0;0.99397;3.16;0.38;10.6;excellent
269;5.4;0.59;0.07;7.0;0.045;36.0;147.0;0.9944;3.34;0.57;9.7;good
2037;7.6;0.29;0.26;6.5;0.042;32.0;160.0;0.9944;3.14;0.47;10.7;good
4508;5.8;0.26;0.3;2.6;0.034;75.0;129.0;0.9902;3.2;0.38;11.5;poor
864;4.8;0.33;0.0;6.5;0.027999999999999997;34.0;163.0;0.9937;3.35;0.61;9.9;good
1214;9.7;0.24;0.45;1.2;0.033;11.0;59.0;0.9926;2.74;0.47;10.8;good
3531;6.4;0.28;0.44;7.1;0.048;49.0;179.0;0.9952799999999999;3.15;0.48;9.2;good
2996;6.5;0.35;0.36;0.8;0.034;32.0;111.0;0.9894200000000001;3.11;0.5;12.1;excellent
2218;7.7;0.28;0.29;6.9;0.040999999999999995;29.0;163.0;0.9952;3.44;0.6;10.5;good
2924;6.6;0.22;0.29;14.4;0.046;39.0;118.0;0.99834;3.05;0.5;9.1;good
4808;7.3;0.35;0.67;8.3;0.053;10.0;100.0;0.9959;3.19;0.5;10.9;good
3162;6.8;0.39;0.34;7.4;0.02;38.0;133.0;0.9921200000000001;3.18;0.44;12.0;excellent
3081;6.2;0.25;0.54;7.0;0.046;58.0;176.0;0.99454;3.19;0.7;10.4;good
4302;7.1;0.39;0.39;11.1;0.034;25.0;204.0;0.99616;3.05;0.52;10.0;good
1001;6.4;0.28;0.41;6.8;0.045;61.0;216.0;0.9952;3.09;0.46;9.4;good
4601;6.9;0.23;0.35;6.9;0.03;45.0;116.0;0.99244;2.8;0.54;11.0;good
543;6.7;0.24;0.41;8.7;0.036000000000000004;29.0;148.0;0.9952;3.22;0.62;9.9;good
4889;4.9;0.235;0.27;11.75;0.03;34.0;118.0;0.9954;3.07;0.5;9.4;good
3754;5.4;0.46;0.15;2.1;0.026000000000000002;29.0;130.0;0.9895299999999999;3.39;0.77;13.4;excellent
1599;6.7;0.33;0.49;1.6;0.16699999999999998;20.0;94.0;0.9914;3.11;0.5;11.4;good
3014;7.0;0.45;0.34;19.8;0.04;12.0;67.0;0.9976;3.07;0.38;11.0;good
